geneID	gene_name	JMD1	JMD_TKD1	JMD2	JMD_TKD2	JMD3	JMD4	JMD5	JMD_TKD3	TKD1	TKD2	JMD6	JMD7	JMD8	JMD_TKD4
4869	NPM1	-1.0593262516450361	-0.8394805663646946	-0.8328879319276533	-0.8598841961680073	-1.0256360776435227	-1.2216648251417832	-0.6841780399025438	-0.9229059902252604	-0.6843494479082177	-0.9735703132498055	-1.1850083600561272	-1.0924076677317047	-1.016462207684623	-0.7516896234707353
4893	NRAS	0.11769871863080372	0.476725398095254	0.20808414569067105	-0.010347318475475546	0.016408394820804834	-0.5140561000271208	0.28669943452932406	-0.16317377453228296	-0.019636920749558258	0.1740852216205103	0.065774967666046	0.03658581528549997	-0.3333148085658169	0.09452636283716889
7468	NSD2	0.4493758138028257	0.7848340644566497	0.6838007363928634	0.871893483055162	0.33685053999525305	0.6554527658171327	0.7042599742967494	0.7984046265969034	0.9658435997072922	0.2423807668583688	0.4285373421817462	0.5232337234568462	0.7414869650361775	0.33894145355943384
286530	P2RY8	-0.7335448870445371	-0.15649739800130047	-0.506435492013291	-0.9628587987410764	-0.43821886946207506	-0.5851147815456784	-0.5317272497028852	-0.9089425103296475	-0.6408706504426764	-0.5655239300296667	-0.667606162612852	-0.5996569363305814	-0.8232139506065409	-0.7354012283092691
23047	PDS5B	0.8310479064473391	0.9946376600129035	0.923203038613178	1.0386384294745368	0.8501165830352718	0.5466243926578644	0.9301740262206328	0.9728522011027094	1.4230800721205235	0.8686718064810256	0.7808019056079725	0.8349601461230449	0.8455241462646415	1.1087532707520307
84295	PHF6	0.3121766813462116	0.4129584203659476	0.3596642069262891	0.40205837798281663	0.23770606445350265	0.0013036647494932706	0.4324639294596549	0.18250814031424822	0.2650315205241479	0.21558229116767008	0.11364237290290187	0.058355692746036074	-0.11624089318506443	-0.2386421211189155
5277	PIGA	-1.3522553472016072	-0.8654328418465851	-1.3167130231389563	-1.292716832664585	-1.2192290485145343	-1.6090245840765776	-1.2202700857320457	-1.4887498753478512	-1.6040789020738744	-1.2224065441678964	-1.1893521534487725	-1.3811871041484804	-1.9918816040949703	-1.2241695542693531
5290	PIK3CA	0.19089105609510565	0.606957647810012	-0.08346373560634912	0.30476697215142956	0.244464380688644	-0.025901747051127477	0.31540616928356063	0.0052991540579772605	0.29781982374185156	0.32642760832368584	0.04098502739004915	0.27189098028673175	0.10482280031826947	0.6893185499743677
5291	PIK3CB	1.0659775064881813	1.531314725792641	0.8172225498269482	1.248207822086555	1.2439458133216719	0.7580467314100477	1.3455560807982077	0.7643645890172557	0.40613744104897626	0.9421001035743479	1.1108804385034081	1.1991800777318113	0.7558863941936225	0.8460221929127093
5293	PIK3CD	0.7070495910586653	0.5737560521503385	0.7022172218635697	0.8366097315072737	0.6294894225058741	1.2386172076363802	0.39033715755209963	0.8638035739729489	0.6246945076909352	0.921736409403035	0.7184689652056583	0.8770582451607924	1.1225249323386173	0.8697172889965245
5295	PIK3R1	0.9469219176038843	0.6912394828316761	0.9604314430163782	0.9593399053493247	1.015918882589488	0.4397389388300603	1.0105419348039777	0.8333552182286049	0.9440351613594213	0.8813315029356802	1.0655986087508185	0.7817437227817522	0.4658928426968981	1.2741354393685749
5292	PIM1	0.4771798698660536	0.07427750113941484	0.23648865053449747	0.3494075851908565	0.16184757029121383	-0.1239835474471609	0.4637542405080556	-0.011538828201250734	-0.4262196844313325	-0.35807482583199796	0.37374651773431744	0.4180250927848439	-0.5199449487424336	-0.41422773170756483
5336	PLCG2	0.9206358794087961	0.6109076981581654	1.047868930075915	1.1855442741626974	0.8690580227193105	1.2706498349876214	0.9112687058635961	0.9911180863625789	0.9161496184756235	1.1278354441648948	1.1299556121256926	1.0339185150965242	1.163354431840941	0.7720901930688343
25913	POT1	0.12979728871375623	0.34669664776916453	0.1252486496099775	0.18882254702710305	0.13592362717317455	-0.6423179905809713	0.4662171960135185	0.03016650885449859	0.2068043795206687	0.21939752824829958	0.09692168406482365	0.04496808367826523	-0.38980494859414694	-0.6112055904011683
5452	POU2F2	-0.45530465871080694	-0.6919639285872144	-0.6311362554166642	-1.0711897682290439	-0.7556041585769783	0.43241394654497967	-0.7521814177179592	-0.3688091354055853	-0.03384912100989303	-0.13894187813448997	0.14290202353425396	-0.17016021487053595	0.17420659612145487	-0.22044536477447926
8493	PPM1D	-0.2874792155221552	-0.21149899892627913	-0.4398119060435372	-0.08240884038221767	-0.11162722701071429	-0.057175423883268274	-0.11130866440485444	-0.8013274181063923	-0.17774063871044105	-0.22592657458297083	-0.12168725380895752	-0.16307778001006076	-0.09420537750497124	-0.06531054033575578
639	PRDM1	-1.1111612743686141	-1.6444420032867257	-1.5740322623867211	-1.3048996545418825	-0.3492697444081771	-1.2269768982797793	-1.562661889392076	-0.6723190684933922	-1.1427759492109066	-0.9433036337871095	-0.22131566343865575	-1.3647496295728714	-1.0773368040456635	-1.1103729213605829
5579	PRKCB	1.0407227764859521	1.0827596504834978	1.046302162367985	1.2278356949755589	0.7881330760626619	1.4324864606994527	0.9535590418906648	1.0222906276861183	1.3511694711917952	1.285881675203495	1.115615092734892	0.9851679071799629	1.3619146194775642	0.9549377103185352
10594	PRPF8	2.154177516450337	2.066549335520844	2.2709560970470464	2.03295632691806	2.2362582068980283	1.626574109173911	1.9973853059413913	2.203537922030744	2.040146022749541	2.168324350259825	2.19869644984517	2.168038382905089	1.7829951754011155	1.9117618019936335
5728	PTEN	-0.0871320103216862	0.03159564055840011	0.03378720763933559	0.14852504940828065	-0.03314673500731014	-0.5274863278229416	0.2102783092709564	0.09721444028810428	0.2527951996216273	0.0793879783319083	0.11402969873832094	0.20226593688633462	-0.2006630420134438	0.04641993061107907
11191	PTENP1	-0.7175961613213019	-0.5586675267766801	-0.621843605176188	-0.6761527308887457	-0.7104982780036304	-1.5959512432216145	-0.43618100180699965	-0.7030628286604211	-0.5514824898734445	-0.5581461874284528	-0.6003844182515574	-0.5391425593588443	-1.1071497051941899	-0.7746936838781923
5781	PTPN11	-0.7202846421287359	-0.36668889270130967	-0.5064106427753026	-0.6901616055502189	-0.7421371506001403	-0.9735853465311858	-0.4826631850016625	-0.8602868945243185	-0.5327069671296182	-0.5820219712791516	-0.7014453202537161	-0.6174390301075029	-0.890661338415668	-0.7792423644664144
5771	PTPN2	-0.6414788381019976	-0.4707394010114756	-0.46185115384538017	-0.7635718635116868	-0.5374729717277251	-0.8297020778414085	-0.41385180146777234	-0.7465852497358437	-0.5196081121071358	-0.5118254410742491	-0.48596201752938445	-0.5181881295957654	-0.7249596418836883	-0.3173626212150395
5777	PTPN6	1.6790763199298173	1.266228388000238	1.6377956392040465	1.768491187439747	1.4893637026900282	1.6583413875217778	1.4350952588577164	1.6284135811776692	1.398229728455717	1.5550848466791536	1.4967535205286344	1.6848711014040416	1.8621138775033086	1.484321634497427
